证券代码,证券名称,华泰借入数量(股),华泰借入期限(天),华泰借入利率,华泰融出数量(股),华泰融出期限(天),华泰融出利率,成交量(股),成交额(元),最新收盘价(元),期间涨跌幅(%),融券余额(万元),融券卖出额(万元),融券偿还额(万元),融券净卖出额(万元),融券余额占流通市值(%),融券卖出额占成交额(%),融券标的纳入日期,证监会行业,Wind行业,申银万国行业,中信证券行业,上市板块,所属省份,所属城市,flag
000559,万向钱潮,0,,2.0%,489000,3-42,4.0%,0,0.0,5.26,5.0803990921725,1478.7649,43503.3755,43676.8159,-173.4404,0.10211775129988,0.535795189883329,,汽车制造业,汽车与汽车零部件,汽车零部件,汽车零部件Ⅱ,主板,浙江省,杭州市,0
000560,我爱我家,0,,2.0%,406700,7/14/28,6.0%,6800,19856.0,2.91,-30.3162217941248,149.3231,19916.3248,19693.2563,223.0685,0.0228080438681826,0.194564444213926,,房地产业,房地产Ⅱ,房地产服务,房地产服务,主板,云南省,昆明市,0
000563,陕国投Ａ,0,,2.0%,1895100,3-182,5.0%,0,0.0,3.21,-19.6011534235653,604.7412,25538.216,26730.6867,-1192.4707,0.036838871563178,0.428485999840839,,其他金融业,多元金融,多元金融,多元金融,主板,陕西省,西安市,0
000565,渝三峡Ａ,0,,2.0%,166000,7/14/28,7.0%,0,0.0,5.93,-1.92099633350207,0.0593,272.053,278.3799,-6.3269,2.30631444447965e-05,0.00928141195583443,,化学原料和化学制品制造业,材料Ⅱ,化学制品,其他化学制品Ⅱ,主板,重庆,重庆市,0
000566,海南海药,0,,2.0%,207800,7/14/28,6.0%,0,0.0,4.62,-53.8,220.4973,8525.4366,8327.3296,198.107,0.0409534225941362,0.116907593979956,,医药制造业,制药、生物科技与生命科学,化学制药,化学制药,主板,海南省,海口市,0
000567,海德股份,0,,2.0%,81600,7/14/28,5.0%,5000,63150.0,12.73,116.735311406478,243.488,4182.8883,3973.8647,209.0236,0.0142232228654982,0.0690770361211737,2022-10-24,其他金融业,多元金融,多元金融,多领域控股Ⅱ,主板,海南省,海口市,0
000568,泸州老窖,0,,2.0%,4508100,3-182,4.24%,2700,622755.0,229.7,90.523046133973,15121.955,1030762.22,1035894.5153,-5132.2953,0.044952745276832,0.598401591614129,,酒、饮料和精制茶制造业,食品、饮料与烟草,白酒Ⅱ,酒类,主板,四川省,泸州市,0
000572,海马汽车,398600,14,3.1%,207400,7/14/28,8.0%,0,0.0,4.64,46.8354430379747,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-24,汽车制造业,汽车与汽车零部件,乘用车,乘用车Ⅱ,主板,海南省,海口市,1
000581,威孚高科,0,,2.0%,305100,7-42,5.0%,0,0.0,16.73,-17.4029249840921,692.6253,95971.8488,98281.7021,-2309.8533,0.0502380765040402,0.592318819239591,,汽车制造业,汽车与汽车零部件,汽车零部件,汽车零部件Ⅱ,主板,江苏省,无锡市,0
000582,北部湾港,0,,3.4%,192100,3-28,4.15%,0,0.0,8.01,-27.5963726904389,70.4183,4875.0018,4868.0358,6.966,0.00623641066426741,0.0643168046113279,2022-10-24,水上运输业,运输,航运港口,航运港口,主板,广西壮族自治区,北海市,0
000589,贵州轮胎,615000,14,3.1%,145200,7/14/28,6.0%,0,0.0,6.73,58.6016098073698,14.6714,4147.8552,4240.6792,-92.824,0.00195768796028146,0.0556268716662512,,橡胶和塑料制品业,汽车与汽车零部件,汽车零部件,橡胶及制品,主板,贵州省,贵阳市,1
000591,太阳能,0,,2.0%,982100,3-42,5.0%,0,0.0,6.19,43.6909823502294,7674.9921,322293.6394,312435.524,9858.1154,0.344880375722141,0.496661443883943,,电力、热力生产和供应业,公用事业Ⅱ,电力,发电及电网,主板,重庆,重庆市,0
000592,平潭发展,0,,2.0%,389000,7/14/28,6.0%,0,0.0,2.45,-32.8767123287671,1.764,3721.1962,3717.3715,3.8247,0.000376187947657616,0.0358372556740506,,林业,材料Ⅱ,林业Ⅱ,林业,主板,福建省,福州市,0
000593,德龙汇能,150000,7,3.0%,140800,7/14/28,8.0%,0,0.0,7.24,34.0740740740741,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-24,燃气生产和供应业,公用事业Ⅱ,燃气Ⅱ,环保及公用事业,主板,四川省,成都市,1
000596,古井贡酒,6700,14,3.1%,52000,3-28,4.5%,1500,408750.0,265.79,22.9289230856546,23666.1277,510175.8437,485994.6276,24181.2161,0.217916544730375,1.28626873119175,,酒、饮料和精制茶制造业,食品、饮料与烟草,白酒Ⅱ,酒类,主板,安徽省,亳州市,1
000598,兴蓉环境,0,,2.0%,869800,3-42,4.0%,0,0.0,5.52,12.4445973254711,625.0848,30929.0956,32608.4788,-1679.3832,0.0381462316461023,0.526516745558595,,水的生产和供应业,公用事业Ⅱ,环境治理,环保及公用事业,主板,四川省,成都市,0
000600,建投能源,46300,7/14,3.1%,161900,7/14/28,6.0%,6300,39942.0,6.41,16.0644039954427,318.1006,19358.7856,19717.6457,-358.8601,0.0455263025078171,0.16133965621465,,电力、热力生产和供应业,公用事业Ⅱ,电力,发电及电网,主板,河北省,石家庄市,1
000601,韶能股份,0,,2.0%,225600,7/14/28,6.0%,0,0.0,4.39,-34.0659232557667,17.6039,1053.6179,1030.7835,22.8344,0.00371344107193935,0.0224698262483663,2022-10-24,电力、热力生产和供应业,公用事业Ⅱ,电力,发电及电网,主板,广东省,韶关市,0
000603,盛达资源,81100,14,3.1%,5600,7/14/28,8.0%,1800,24642.0,13.19,-25.39592760181,440.6079,14313.8401,13908.0163,405.8238,0.0567325773866921,0.127466083152428,,有色金属矿采选业,材料Ⅱ,工业金属,工业金属,主板,北京,北京市,1
000607,华媒控股,36900,14/28,3.2%,202000,7/14/28,6.0%,0,0.0,4.78,5.98669623059868,0.0,82.7662,82.0244,0.7418,0.0,0.00102537274367107,,新闻和出版业,媒体Ⅱ,广告营销,广告营销,主板,浙江省,杭州市,1
000612,焦作万方,0,,2.0%,324300,4-28,6.0%,46400,238032.0,5.09,-29.1274551038946,258.9828,39600.4996,39749.8082,-149.3086,0.0427073834318049,0.201581700937442,,有色金属冶炼和压延加工业,材料Ⅱ,工业金属,工业金属,主板,河南省,焦作市,0
000617,中油资本,0,,2.0%,595400,3-28,6.0%,306600,2143134.0,7.07,2.68487040094592,1180.8979,32417.8028,31130.6934,1287.1094,0.013212178542535,0.104564861268501,2020-10-19,资本市场服务,多元金融,多元金融,多元金融,主板,新疆维吾尔自治区,克拉玛依市,0
000623,吉林敖东,0,,2.0%,214900,7/14/28,4.0%,0,0.0,16.75,4.02230421341366,1913.8667,66919.806,67834.5624,-914.7564,0.0985591341373211,0.508995147560397,,医药制造业,制药、生物科技与生命科学,中药Ⅱ,证券Ⅱ,主板,吉林省,敦化市,0
000625,长安汽车,0,,2.0%,1582400,4-28,7.0%,17600,231264.0,13.29,120.135104656983,18102.3383,1228045.2218,1213450.4787,14594.7431,0.178096042638367,0.633893376006008,,汽车制造业,汽车与汽车零部件,乘用车,乘用车Ⅱ,主板,重庆,重庆市,0
000627,天茂集团,0,,3.0%,403400,7/14/28,7.0%,0,0.0,3.48,-38.5123262726671,238.8762,14489.0232,14087.142,401.8812,0.0150779842739356,0.22941326043281,,保险业,保险Ⅱ,保险Ⅱ,保险Ⅱ,主板,湖北省,荆门市,0
000629,钒钛股份,488500,182,2.0%,54700,7/14/28,6.0%,89100,351945.0,3.9,76.4705882352941,33189.679,220553.0379,190269.8862,30283.1517,0.990753636312352,0.477747790395621,,有色金属冶炼和压延加工业,材料Ⅱ,冶钢原料,其他钢铁,主板,四川省,攀枝花市,1
000630,铜陵有色,0,,2.0%,3256000,7-42,4.0%,0,0.0,3.13,44.067004392249,1345.3663,190175.6345,193822.3756,-3646.7411,0.0408335020209419,0.382244895706371,,有色金属冶炼和压延加工业,材料Ⅱ,工业金属,工业金属,主板,安徽省,铜陵市,0
000631,顺发恒业,0,,2.0%,321400,7/14/28,6.0%,0,0.0,3.04,9.06350431580985,3.04,326.3951,326.0068,0.3883,0.000417487885516058,0.00945775498933355,,房地产业,房地产Ⅱ,房地产开发,房地产开发和运营,主板,浙江省,杭州市,0
000636,风华高科,0,,2.0%,187000,7-42,5.0%,0,0.0,14.42,-57.1700041396056,1591.642,152308.0933,152582.6853,-274.592,0.102345622275297,0.394431073033897,,计算机、通信和其他电子设备制造业,技术硬件与设备,元件,元器件,主板,广东省,肇庆市,0
000639,西王食品,0,,2.0%,102033000,3-182,6.0%,33600,154224.0,4.55,-39.2523364485981,206.6155,35200.0609,34059.3799,1140.681,0.0420686249201164,0.633451671006607,,农副食品加工业,食品、饮料与烟草,农产品加工,食品,主板,山东省,邹平市,0
000650,仁和药业,63800,14,3.1%,266900,7/14/28,6.0%,56200,368672.0,6.54,7.25384532240777,320.116,34869.4092,34562.8637,306.5455,0.0364648061352613,0.164454957865749,,医药制造业,制药、生物科技与生命科学,中药Ⅱ,中药生产,主板,江西省,樟树市,1
000651,格力电器,0,,2.0%,3994700,3-182,4.06%,100,3524.0,35.48,-18.020783275366,2248.325,892066.8192,908844.7021,-16777.8829,0.0113317643869818,0.615459434081719,,电气机械和器材制造业,耐用消费品与服装,白色家电,白色家电Ⅱ,主板,广东省,珠海市,0
000652,泰达股份,0,,2.0%,330100,3-28,7.0%,0,0.0,4.38,-28.7656411174527,76.9378,7696.673,7617.3373,79.3357,0.0119133634986242,0.117768331515934,,批发业,资本货物,综合Ⅱ,综合Ⅱ,主板,天津,天津市,0
000655,金岭矿业,0,,2.0%,170700,7/14/28,7.0%,3300,22044.0,6.56,-13.1871702790296,34.5056,9784.6867,9733.9588,50.7279,0.00883528398542796,0.0999121187791025,,黑色金属矿采选业,材料Ⅱ,冶钢原料,其他钢铁,主板,山东省,淄博市,0
000656,金科股份,30568400,7/14/28,3.2%,2363200,7/14/28,8.0%,0,0.0,1.96,-79.7616986756932,368.8132,97463.9762,95054.2985,2409.6777,0.0354328983149895,0.312998362353875,,房地产业,房地产Ⅱ,房地产开发,房地产开发和运营,主板,重庆,重庆市,1
000657,中钨高新,0,,2.0%,195300,3-28,6.0%,0,0.0,9.59,83.4649274738047,152.153,13873.1815,13645.177,228.0045,0.0127926082121918,0.0814980443134362,2022-10-24,有色金属冶炼和压延加工业,材料Ⅱ,小金属,稀有金属,主板,海南省,海口市,0
000661,长春高新,0,,2.0%,62800,7/14/28,6.0%,100,13792.0,137.82,-68.9249969748809,1790.2818,565683.346,564675.1524,1008.1936,0.0323140094238547,0.480838921881799,,医药制造业,制药、生物科技与生命科学,生物制品,生物医药Ⅱ,主板,吉林省,长春市,0
000665,湖北广电,1200,14,3.1%,1739400,7/14/28,8.0%,400,2216.0,5.51,-1.25448028673836,839.6931,253817.3171,256481.8234,-2664.5063,0.134360060549032,0.98551759032506,,广播、电视、电影和影视录音制作业,媒体Ⅱ,电视广播Ⅱ,媒体,主板,湖北省,武汉市,1
000672,上峰水泥,0,,2.0%,139500,7/14/28,3.75%,0,0.0,9.55,-54.9141291689129,843.2765,120149.6004,119908.4925,241.1079,0.0910889402136988,0.788300994686147,,非金属矿物制品业,材料Ⅱ,水泥,结构材料,主板,甘肃省,白银市,0
000676,智度股份,4200,14/28,3.2%,160600,7/14/28,7.0%,16100,97888.0,6.04,-26.3414634146341,622.4419,7619.9278,6900.3343,719.5935,0.0808372706201444,0.0384335288870693,2022-10-24,互联网和相关服务,软件与服务,广告营销,广告营销,主板,广东省,广州市,1
000678,襄阳轴承,1386900,7/14/28,3.0%,147200,7/14/28,8.0%,0,0.0,6.75,23.8532110091743,0.0,15.265,15.5644,-0.2994,0.0,0.000241822519027236,2022-10-24,通用设备制造业,汽车与汽车零部件,汽车零部件,汽车零部件Ⅱ,主板,湖北省,襄阳市,1
000680,山推股份,0,,2.0%,196400,7/14/28,6.0%,0,0.0,4.99,29.0329462794874,0.0,2099.9049,2140.6527,-40.7478,0.0,0.02082883149929,,专用设备制造业,资本货物,工程机械,工程机械Ⅱ,主板,山东省,济宁市,0
000681,视觉中国,800,28,3.2%,1164600,3-28,8.0%,17400,261000.0,15.11,-10.261429247071,4379.9583,277163.6489,277339.967,-176.3181,0.429482969162334,0.768864928945919,,文化艺术业,媒体Ⅱ,数字媒体,互联网媒体,主板,江苏省,常州市,1
000682,东方电子,28000,14,3.1%,112400,7/14/28,5.0%,0,0.0,8.66,64.1209300102913,565.6115,6269.7362,5661.8344,607.9018,0.0487195595068289,0.0617400696698648,2022-10-24,软件和信息技术服务业,资本货物,电网设备,电气设备,主板,山东省,烟台市,1
000683,远兴能源,0,,2.0%,2045300,3-42,4.0%,1600,11248.0,6.86,166.71839341011,2267.5634,81135.6316,78267.9859,2867.6457,0.100874510108776,0.175105346170948,,化学原料和化学制品制造业,材料Ⅱ,化学原料,化学原料,主板,内蒙古自治区,鄂尔多斯市,0
000685,中山公用,0,,2.0%,138900,3-28,6.0%,0,0.0,7.6,-0.0790021062943589,283.6791,31565.328,33229.2385,-1663.9105,0.029785262034881,0.706616593421856,,水的生产和供应业,公用事业Ⅱ,环境治理,环保及公用事业,主板,广东省,中山市,0
000686,东北证券,0,,2.0%,381300,3-28,6.0%,0,0.0,8.24,-19.1657982487709,943.1496,117271.1367,116959.5239,311.6128,0.0489050226898589,0.916794197392781,,资本市场服务,多元金融,证券Ⅱ,证券Ⅱ,主板,吉林省,长春市,0
000688,国城矿业,0,,2.0%,33700,7/14/28,6.0%,2000,27100.0,13.6,-37.9842373169609,349.5309,8067.5613,7600.0674,467.4939,0.0229955251330422,0.0780290273310373,2022-10-24,有色金属矿采选业,材料Ⅱ,工业金属,工业金属,主板,四川省,马尔康市,0
000690,宝新能源,0,,2.0%,240700,7/14/28,6.0%,400,2572.0,6.43,-4.10556292628386,817.8587,61228.415,62851.4137,-1622.9987,0.0584943083313176,0.445130581183118,,电力、热力生产和供应业,公用事业Ⅱ,电力,发电及电网,主板,广东省,梅州市,0
000700,模塑科技,74700,14/28,3.2%,144800,7/14/28,8.0%,0,0.0,6.65,-10.433194832109,0.0,1975.9594,1977.6796,-1.7202,0.0,0.026564053051409,,汽车制造业,汽车与汽车零部件,汽车零部件,汽车零部件Ⅱ,主板,江苏省,江阴市,1
000703,恒逸石化,0,,2.0%,1527000,3-182,5.0%,0,0.0,7.26,-32.1219607275346,1095.3155,96051.9812,97421.6736,-1369.6924,0.0413667558720797,0.385619166319701,,化学纤维制造业,材料Ⅱ,炼化及贸易,石油化工,主板,广西壮族自治区,钦州市,0
000707,双环科技,83000,14,3.1%,119200,7/14/28,6.0%,0,0.0,8.22,205.576208178439,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-24,化学原料和化学制品制造业,材料Ⅱ,化学原料,化学原料,主板,湖北省,应城市,1
000708,中信特钢,200,7,3.0%,707100,4-28,4.65%,0,0.0,15.4,-10.9140342912092,973.5264,348256.172,315146.8185,33109.3535,0.0125251159175643,3.23676805336092,,黑色金属冶炼和压延加工业,材料Ⅱ,特钢Ⅱ,特材,主板,湖北省,黄石市,1
000709,河钢股份,0,,2.0%,1478900,4-42,5.0%,0,0.0,2.31,12.0282656424385,689.7457,75143.97,76035.1923,-891.2223,0.0288901256769192,0.548118866288305,,黑色金属冶炼和压延加工业,材料Ⅱ,普钢,普钢,主板,河北省,石家庄市,0
000712,锦龙股份,99300,14,3.1%,70400,7/14/28,8.0%,0,0.0,13.97,-10.9587022996403,4184.0582,73720.5679,70248.8728,3471.6951,0.334550325124244,0.586138359930973,,资本市场服务,多元金融,证券Ⅱ,证券Ⅱ,主板,广东省,东莞市,1
000713,丰乐种业,0,,2.0%,109600,7/14/28,6.0%,0,0.0,8.97,-3.63851341917497,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-24,农、林、牧、渔服务业,食品、饮料与烟草,种植业,种植业,主板,安徽省,合肥市,0
000716,黑芝麻,4319200,7/14/28,3.0%,139000,7/14/28,8.0%,0,0.0,7.24,68.3526296207884,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-24,食品制造业,食品、饮料与烟草,休闲食品,食品,主板,广西壮族自治区,玉林市,1
000717,中南股份,0,,2.0%,696800,7/14/28,6.0%,366800,1111404.0,3.03,-24.4863431643556,348.2682,31004.6089,31791.3528,-786.7439,0.0474260815634155,0.296423618659847,,黑色金属冶炼和压延加工业,材料Ⅱ,普钢,普钢,主板,广东省,韶关市,0
000718,苏宁环球,0,,2.0%,689500,3-28,5.0%,0,0.0,3.04,-6.45896428060627,77.3106,54857.0188,56991.7131,-2134.6943,0.0111064839084955,0.311084824615067,,房地产业,房地产Ⅱ,房地产开发,房地产开发和运营,主板,吉林省,吉林市,0
000719,中原传媒,2109600,7/14,3.1%,80200,7/14/28,8.0%,0,0.0,11.63,73.1462234171467,386.1765,21079.6189,20134.2437,945.3752,0.0497719019009091,0.285211053855219,,新闻和出版业,媒体Ⅱ,出版,媒体,主板,河南省,焦作市,1
000722,湖南发展,175300,14/28,3.2%,86800,7/14/28,7.0%,0,0.0,11.28,51.7005673427799,95.9996,1078.5738,940.5802,137.9936,0.0183355617402932,0.00592120702251214,2022-10-24,电力、热力生产和供应业,公用事业Ⅱ,电力,发电及电网,主板,湖南省,长沙市,1
000723,美锦能源,900,14,3.1%,36900,7/14/28,6.0%,1500,11430.0,7.64,10.648804926405,4561.8684,367259.5453,362788.4139,4471.1314,0.15033194256325,0.390983440782256,,石油加工、炼焦和核燃料加工业,能源Ⅱ,焦炭Ⅱ,煤炭化工,主板,山西省,太原市,1
000725,京东方Ａ,0,,2.0%,17373800,3-182,4.74%,0,0.0,3.86,-18.7576588176681,535.658,679274.4428,717064.2413,-37789.7985,0.00372153627609261,0.341606228404631,,计算机、通信和其他电子设备制造业,技术硬件与设备,光学光电子,光学光电,主板,北京,北京市,0
000726,鲁  泰Ａ,0,,2.0%,145000,7/14/28,6.0%,0,0.0,6.81,-11.1130988296347,0.0,3311.9403,3352.0699,-40.1296,0.0,0.0930818548259237,,纺织业,耐用消费品与服装,纺织制造,纺织制造,主板,山东省,淄博市,0
000728,国元证券,0,,2.0%,1438400,7-42,3.4%,200400,1470936.0,7.42,-16.8871319406649,2570.5803,724373.7671,683040.5669,41333.2002,0.0793899263352241,2.68229944490115,,资本市场服务,多元金融,证券Ⅱ,证券Ⅱ,主板,安徽省,合肥市,0
000729,燕京啤酒,0,,2.0%,722200,7-42,4.0%,14200,150662.0,10.56,45.4713352427915,1136.708,119553.3888,121220.691,-1667.3022,0.042893095988507,0.707280909596474,,酒、饮料和精制茶制造业,食品、饮料与烟草,非白酒,酒类,主板,北京,北京市,0
000731,四川美丰,67000,14,3.1%,123400,7/14/28,7.0%,0,0.0,8.06,42.0874600915431,86.8868,941.3023,845.4807,95.8216,0.0184045805948467,0.00659339238185093,,化学原料和化学制品制造业,材料Ⅱ,农化制品,农用化工,主板,四川省,射洪市,1
000733,振华科技,0,,3.4%,361200,7/14/28,5.3%,0,0.0,89.46,114.970026279768,4194.3499,309030.8623,310433.9622,-1403.0999,0.0901463058656454,0.709655962843523,,计算机、通信和其他电子设备制造业,技术硬件与设备,军工电子Ⅱ,其他军工Ⅱ,主板,贵州省,贵阳市,0
000735,罗 牛 山,0,,2.0%,442700,4-28,6.0%,37800,239652.0,6.38,-44.9798143978759,346.5559,24672.7291,24380.5223,292.2068,0.0471977562059832,0.217742335159358,,畜牧业,食品、饮料与烟草,养殖业,畜牧业,主板,海南省,海口市,0
000736,中交地产,1728800,7/14/28,3.0%,2949600,3-182,8.0%,0,0.0,14.3,96.9780966412673,790.6627,14251.8276,11998.2579,2253.5697,0.079505923823742,0.0511626359391057,2022-10-24,房地产业,房地产Ⅱ,房地产开发,房地产开发和运营,主板,重庆,重庆市,1
000738,航发控制,0,,2.0%,314400,7-42,4.0%,0,0.0,22.8,2.86610595712628,991.6313,243784.0161,247482.3335,-3698.3174,0.0330695939458839,0.801944130386777,,铁路、船舶、航空航天和其他运输设备制造业,资本货物,航空装备Ⅱ,航空航天,主板,江苏省,无锡市,0
000739,普洛药业,0,,2.0%,1081600,7-42,5.0%,0,0.0,17.42,-32.974660406168,844.7237,140653.5196,142024.4385,-1370.9189,0.0411614241000272,0.574712905047154,,医药制造业,制药、生物科技与生命科学,化学制药,化学制药,主板,浙江省,东阳市,0
000750,国海证券,54400000,28,3.2%,6241200,3-182,8.0%,555200,2187488.0,3.98,-25.4720004865534,15512.3079,186576.0074,172862.5945,13713.4129,0.715868589277948,0.960588818351218,,资本市场服务,多元金融,证券Ⅱ,证券Ⅱ,主板,广西壮族自治区,桂林市,1
000755,山西路桥,0,,2.0%,6565400,3-182,6.0%,0,0.0,4.99,27.9487179487179,16.8662,24990.0357,24823.1811,166.8546,0.00554058467537782,0.363811568022785,2022-10-24,道路运输业,运输,铁路公路,公路铁路,主板,山西省,临汾市,0
