证券代码,证券名称,华泰借入数量(股),华泰借入期限(天),华泰借入利率,华泰融出数量(股),华泰融出期限(天),华泰融出利率,成交量(股),成交额(元),最新收盘价(元),期间涨跌幅(%),融券余额(万元),融券卖出额(万元),融券偿还额(万元),融券净卖出额(万元),融券余额占流通市值(%),融券卖出额占成交额(%),融券标的纳入日期,证监会行业,Wind行业,申银万国行业,中信证券行业,上市板块,所属省份,所属城市,flag
301287,康力源,499500,7/14/28,0.03 ,22400,7/14/28,0.08 ,0,0,44.92,-10.80222399,0,0,0,0,0,0,2023/6/14,文教、工美、体育和娱乐用品制造业,耐用消费品与服装,文娱用品,文娱轻工Ⅱ,创业板,江苏省,邳州市,1
301288,清研环境,1134400,7/14/28,0.03 ,47400,7/14/28,0.08 ,0,0,22.55,-40.63581121,0,0,0,0,0,0,2022/4/22,专用设备制造业,商业和专业服务,环保设备Ⅱ,环保及公用事业,创业板,广东省,深圳市,1
301289,国缆检测,604200,7/14/28,0.03 ,15000,7/14/28,0.08 ,0,0,59.3,60.41266564,17.197,35.1094,19.1104,15.999,0.011439887,0.001591367,2022/6/22,专业技术服务业,商业和专业服务,专业服务,仪器仪表Ⅱ,创业板,上海,上海市,1
301290,东星医疗,253100,7/14/28,0.03 ,28400,7/14/28,0.07 ,0,0,33.28,-36.43476145,1193.3376,13187.4099,10675.9781,2511.4318,1.499730858,1.266895503,2022/11/30,专用设备制造业,医疗保健设备与服务,医疗器械,其他医药医疗,创业板,江苏省,常州市,1
301291,明阳电气,0,,0.02 ,31200,7/14/28,0.15 ,0,0,32.47,-0.398773006,722.7497,18996.1658,18033.0217,963.1441,0.327888665,2.373069366,2023/6/30,电气机械和器材制造业,资本货物,电网设备,电气设备,创业板,广东省,中山市,0
301292,海科新源,794300,7/14/28,0.03 ,6600,7/14/28,0.07 ,0,0,26.86,-9.562289562,0,0,0,0,0,0,2023/7/7,化学原料和化学制品制造业,材料Ⅱ,电池,其他化学制品Ⅱ,创业板,山东省,东营市,1
301293,三博脑科,19800,7月14日,0.03 ,2172800,1-182,0.08 ,0,0,75.69,44.17142857,7305.3868,128566.9017,121531.78,7035.1217,2.828405657,2.732199321,2023/5/5,卫生,医疗保健设备与服务,医疗服务,其他医药医疗,创业板,北京,北京市,1
301295,美硕科技,478500,7/14/28,0.03 ,24600,7/14/28,0.07 ,0,0,39.68,-11.66518255,0,0,0,0,0,0,2023/6/28,电气机械和器材制造业,资本货物,电网设备,电气设备,创业板,浙江省,乐清市,1
301296,新巨丰,0,,0.02 ,66400,7/14/28,0.04 ,0,0,15.11,-22.21019666,0,0,0,0,0,0,2022/9/2,造纸和纸制品业,材料Ⅱ,包装印刷,包装印刷,创业板,山东省,新泰市,0
301297,富乐德,5000,14/28,0.03 ,8490600,1-182,0.06 ,200,4018,19.9,33.05171819,562.5194,111611.2706,112000.381,-389.1104,0.382058806,2.201668918,2022/12/30,专业技术服务业,半导体与半导体生产设备,半导体,半导体,创业板,安徽省,铜陵市,1
301298,东利机械,0,,0.02 ,64000,7/14/28,0.04 ,0,0,15.67,-41.51740295,0,14.9495,14.1392,0.8103,0,0.000704278,2022/6/6,汽车制造业,汽车与汽车零部件,汽车零部件,汽车零部件Ⅱ,创业板,河北省,保定市,0
301299,卓创资讯,496000,7/14/28,0.03 ,13000,7/14/28,0.08 ,0,0,68.83,43.161735,14.4543,3411.9233,3388.0093,23.914,0.014,0.111906194,2022/10/19,软件和信息技术服务业,软件与服务,数字媒体,计算机软件,创业板,山东省,淄博市,1
301300,远翔新材,3200,14/28,0.03 ,31400,7/14/28,0.04 ,0,0,32.46,-42.37213619,0,0,0,0,0,0,2022/8/19,化学原料和化学制品制造业,材料Ⅱ,橡胶,其他化学制品Ⅱ,创业板,福建省,邵武市,1
301301,川宁生物,58200,7/14/28,0.03 ,108600,7/14/28,0.06 ,0,0,8.88,-10.81087045,296.5911,2013.8042,1688.1804,325.6238,0.149909778,0.068572625,2022/12/27,医药制造业,制药、生物科技与生命科学,化学制药,生物医药Ⅱ,创业板,新疆维吾尔自治区,伊宁市,1
301302,华如科技,12400,14,0.03 ,30200,7/14/28,0.06 ,0,0,32.28,-27.77446301,0,239.6882,237.0784,2.6098,0,0.006528622,2022/6/23,软件和信息技术服务业,软件与服务,军工电子Ⅱ,计算机软件,创业板,北京,北京市,1
301303,真兰仪表,240000,7月14日,0.03 ,41200,7/14/28,0.06 ,0,0,24.5,-27.25106439,0,0,0,0,0,0,2023/2/20,仪器仪表制造业,资本货物,通用设备,仪器仪表Ⅱ,创业板,上海,上海市,1
301305,朗坤环境,657200,7/14/28,0.03 ,43200,7/14/28,0.07 ,0,0,23.22,2.925531915,3660.0664,12793.9502,8977.1602,3816.79,2.816891517,1.437657012,2023/5/23,生态保护和环境治理业,商业和专业服务,环境治理,环保及公用事业,创业板,广东省,深圳市,1
301306,西测测试,10600,14,0.03 ,25600,7/14/28,0.06 ,0,0,37.81,-32.24044315,0,0,0,0,0,0,2022/7/26,专业技术服务业,商业和专业服务,军工电子Ⅱ,其他军工Ⅱ,创业板,陕西省,西安市,1
301307,美利信,6600,7月14日,0.03 ,3092000,1-182,0.07 ,0,0,33.79,14.34856176,359.8635,12053.0696,11628.1603,424.9093,0.226815751,0.710169932,2023/4/24,金属制品业,技术硬件与设备,通信设备,专用机械,创业板,重庆,重庆市,1
301308,江波龙,3100,7/14/28,0.03 ,13000,7/14/28,0.08 ,0,0,75.42,-23.16659873,663.5225,405481.8605,403951.5232,1530.3373,0.077949388,3.378984951,2022/8/5,计算机、通信和其他电子设备制造业,半导体与半导体生产设备,半导体,计算机设备,创业板,广东省,深圳市,1
301309,万得凯,3700,14/28,0.03 ,35600,7/14/28,0.05 ,0,0,28.46,-13.66111172,0,0,0,0,0,0,2022/9/19,通用设备制造业,资本货物,通用设备,专用机械,创业板,浙江省,玉环市,1
301310,鑫宏业,28400,7月14日,0.03 ,927500,1-182,0.07 ,0,0,63.31,-3.7256691,0,10758.7206,10428.1957,330.5249,0,0.997079211,2023/6/2,电气机械和器材制造业,资本货物,汽车零部件,电气设备,创业板,江苏省,无锡市,1
301311,昆船智能,625000,7/14/28,0.03 ,38600,7/14/28,0.08 ,0,0,25.39,27.12814873,0,58.1045,53.4166,4.6879,0,0.001097222,2022/11/30,通用设备制造业,资本货物,通用设备,专用机械,创业板,云南省,昆明市,1
301312,智立方,12200,14,0.03 ,12600,7/14/28,0.07 ,0,0,76.65,33.23283791,0,395.2081,394.3768,0.8313,0,0.009752463,2022/7/11,专用设备制造业,资本货物,自动化设备,通用设备,创业板,广东省,深圳市,1
301313,凡拓数创,599900,7/14/28,0.03 ,21400,7/14/28,0.08 ,0,0,43,48.9568058,0.86,38.0726,35.977,2.0956,0.000781757,0.000975604,2022/9/30,软件和信息技术服务业,软件与服务,数字媒体,计算机软件,创业板,广东省,广州市,1
301314,科瑞思,21200,7月14日,0.03 ,19400,7/14/28,0.07 ,0,0,51.43,-21.67270115,0,0,0,0,0,0,2023/3/28,计算机、通信和其他电子设备制造业,技术硬件与设备,通信设备,专用机械,创业板,广东省,珠海市,1
301315,威士顿,561200,7/14/28,0.03 ,12200,7/14/28,0.08 ,0,0,85.93,48.9254766,0,0,0,0,0,0,2023/6/21,软件和信息技术服务业,软件与服务,软件开发,计算机软件,创业板,上海,上海市,1
301316,慧博云通,1311900,7/14/28,0.03 ,5200,7/14/28,0.08 ,0,0,34.72,29.14591264,11700.6886,14687.7123,6536.8424,8150.8699,9.193938556,0.325810708,2022/10/13,软件和信息技术服务业,软件与服务,IT服务Ⅱ,云服务,创业板,浙江省,杭州市,1
301317,鑫磊股份,4300,14/28,0.03 ,42400,7/14/28,0.06 ,0,0,23.98,-11.54551126,0,0,0,0,0,0,2023/1/19,通用设备制造业,资本货物,通用设备,通用设备,创业板,浙江省,温岭市,1
301318,维海德,3200,14/28,0.03 ,30800,7/14/28,0.06 ,0,0,31.86,-34.36284603,0,0,0,0,0,0,2022/8/10,计算机、通信和其他电子设备制造业,技术硬件与设备,计算机设备,计算机设备,创业板,广东省,深圳市,1
301319,唯特偶,2000,14/28,0.03 ,19200,7/14/28,0.06 ,0,0,52.04,-3.939188478,0,0,0,0,0,0,2022/9/29,计算机、通信和其他电子设备制造业,材料Ⅱ,电子化学品Ⅱ,半导体,创业板,广东省,深圳市,1
301320,豪江智能,1098100,7/14/28,0.03 ,43800,7/14/28,0.08 ,0,0,22.8,-12.64367816,0,0,0,0,0,0,2023/6/9,电气机械和器材制造业,资本货物,自动化设备,专用机械,创业板,山东省,青岛市,1
301321,翰博高新,0,,0.02 ,76200,7/14/28,0.06 ,0,0,13.13,-41.51496376,0,0,0,0,0,0,2022/8/18,计算机、通信和其他电子设备制造业,技术硬件与设备,光学光电子,光学光电,创业板,安徽省,合肥市,0
301322,绿通科技,35600,7/14/28,0.03 ,16800,7/14/28,0.06 ,0,0,58.96,-32.8641246,0,0,0,0,0,0,2023/3/6,铁路、船舶、航空航天和其他运输设备制造业,汽车与汽车零部件,摩托车及其他,摩托车及其他Ⅱ,创业板,广东省,东莞市,1
301323,新莱福,186600,7/14/28,0.03 ,25200,3月28日,0.08 ,0,0,43.64,-19.17021671,393.3622,13262.3336,12061.6163,1200.7173,0.385448143,0.949279654,2023/6/6,橡胶和塑料制品业,技术硬件与设备,金属新材料,塑料及制品,创业板,广东省,广州市,1
301325,曼恩斯特,1800,14/28,0.03 ,3774700,1-182,0.07 ,12700,1149477,91.31,1.320461607,297.351,47530.9656,47658.6947,-127.7291,0.13139527,2.388707973,2023/5/12,专用设备制造业,技术硬件与设备,电池,专用机械,创业板,广东省,深圳市,1
301326,捷邦科技,42000,7/14/28,0.03 ,26200,7/14/28,0.06 ,0,0,37.8,-23.33167655,0,0,0,0,0,0,2022/9/21,计算机、通信和其他电子设备制造业,技术硬件与设备,消费电子,其他电子零组件Ⅱ,创业板,广东省,东莞市,1
301327,华宝新能,18000,14/28,0.03 ,13200,7/14/28,0.06 ,0,0,75.95,-52.17682869,435.0492,3773.9202,3316.3013,457.6189,0.179540818,0.07868205,2022/9/19,电气机械和器材制造业,资本货物,电池,电源设备,创业板,广东省,深圳市,1
301328,维峰电子,2200,14/28,0.03 ,1319200,7/14/28,0.06 ,0,0,48.16,-17.1641414,12.04,33208.5824,31309.0094,1899.573,0.009556269,1.615256799,2022/9/8,计算机、通信和其他电子设备制造业,技术硬件与设备,其他电子Ⅱ,其他电子零组件Ⅱ,创业板,广东省,东莞市,1
301329,信音电子,1096000,7/14/28,0.03 ,38200,7/14/28,0.08 ,0,0,25.41,-10.87337776,0,0,0,0,0,0,2023/7/17,计算机、通信和其他电子设备制造业,技术硬件与设备,消费电子,消费电子,创业板,江苏省,苏州市,1
301330,熵基科技,17100,14/28,0.03 ,31000,7/14/28,0.06 ,0,0,31.2,-25.60226448,0,0,0,0,0,0,2022/8/17,计算机、通信和其他电子设备制造业,技术硬件与设备,计算机设备,计算机设备,创业板,广东省,东莞市,1
301331,恩威医药,242200,7/14/28,0.03 ,23200,7/14/28,0.07 ,0,0,41.14,-2.331965424,0,0,0,0,0,0,2022/9/21,医药制造业,制药、生物科技与生命科学,中药Ⅱ,中药生产,创业板,西藏自治区,昌都市,1
301332,德尔玛,0,,0.02 ,319000,1-182,0.07 ,0,0,14.7,2.510460251,1245.0973,16988.7058,15615.2299,1373.4759,1.001963145,1.371021616,2023/5/18,电气机械和器材制造业,耐用消费品与服装,小家电,小家电Ⅱ,创业板,广东省,佛山市,0
301333,诺思格,31000,14,0.03 ,18600,7/14/28,0.06 ,0,0,50.73,-9.559698989,391.8385,1987.0879,1569.0437,418.0442,0.136150824,0.116287112,2022/8/2,研究和试验发展,制药、生物科技与生命科学,医疗服务,其他医药医疗,创业板,北京,北京市,1
301335,天元宠物,0,,0.02 ,39000,7/14/28,0.06 ,0,0,25.31,-19.89475232,0,0,0,0,0,0,2022/11/18,文教、工美、体育和娱乐用品制造业,耐用消费品与服装,文娱用品,其他轻工Ⅱ,创业板,浙江省,杭州市,0
301336,趣睡科技,21800,14,0.03 ,22000,7/14/28,0.07 ,0,0,44.81,-55.69206407,0,0,0,0,0,0,2022/8/12,家具制造业,耐用消费品与服装,家居用品,家居,创业板,四川省,成都市,1
301337,亚华电子,745000,7/14/28,0.03 ,24600,7/14/28,0.08 ,0,0,40.31,-20.6496063,0,0,0,0,0,0,2023/5/26,软件和信息技术服务业,技术硬件与设备,软件开发,计算机软件,创业板,山东省,淄博市,1
301338,凯格精机,245500,7/14/28,0.03 ,26600,7/14/28,0.08 ,0,0,37.32,-34.21940504,0,36252.6639,34742.8022,1509.8617,0,1.280433418,2022/8/16,专用设备制造业,资本货物,专用设备,专用机械,创业板,广东省,东莞市,1
301339,通行宝,0,,0.02 ,50000,7/14/28,0.06 ,8400,199416,23.5,14.02619036,41.83,1126.2759,1084.761,41.5149,0.029666667,0.036573474,2022/9/9,软件和信息技术服务业,软件与服务,计算机设备,计算机软件,创业板,江苏省,南京市,0
301345,涛涛车业,5400,14/28,0.03 ,20400,7/14/28,0.06 ,0,0,48.78,-14.27467995,0,0,0,0,0,0,2023/3/21,铁路、船舶、航空航天和其他运输设备制造业,汽车与汽车零部件,摩托车及其他,摩托车及其他Ⅱ,创业板,浙江省,丽水市,1
301348,蓝箭电子,458200,7月14日,0.03 ,19200,7/14/28,0.06 ,0,0,52.75,-5.091759626,0,0,0,0,0,0,2023/8/10,计算机、通信和其他电子设备制造业,半导体与半导体生产设备,半导体,其他电子零组件Ⅱ,创业板,广东省,佛山市,1
301349,信德新材,183700,7/14/28,0.03 ,16800,7/14/28,0.07 ,0,0,55.5,-47.43233074,259.7345,3515.2025,3214.1669,301.0356,0.183525526,0.129110744,2022/9/9,化学原料和化学制品制造业,材料Ⅱ,电池,其他化学制品Ⅱ,创业板,辽宁省,辽阳市,1
301353,普莱得,746000,7/14/28,0.03 ,24000,7/14/28,0.08 ,0,0,39.62,-14.24242424,0,0,0,0,0,0,2023/5/30,通用设备制造业,资本货物,通用设备,通用设备,创业板,浙江省,金华市,1
301355,南王科技,1557200,7/14/28,0.03 ,51800,7/14/28,0.08 ,0,0,19.34,-10.79335793,0,0,0,0,0,0,2023/6/12,造纸和纸制品业,材料Ⅱ,包装印刷,包装印刷,创业板,福建省,泉州市,1
301356,天振股份,4500,14/28,0.03 ,44200,7/14/28,0.06 ,0,0,22.58,-25.39453671,0,0,0,0,0,0,2022/11/14,橡胶和塑料制品业,材料Ⅱ,家居用品,家居,创业板,浙江省,湖州市,1
301357,北方长龙,501000,7/14/28,0.03 ,15400,7/14/28,0.08 ,0,0,61.52,3.830013015,0,0,0,0,0,0,2023/4/18,其他制造业,资本货物,地面兵装Ⅱ,兵器兵装Ⅱ,创业板,陕西省,西安市,1
301358,湖南裕能,0,,0.02 ,55468700,3月28日,0.06 ,4900,201390,41.12,-22.57426209,1883.2096,113757.3903,107470.4594,6286.9309,0.345594337,2.320523435,2023/2/9,计算机、通信和其他电子设备制造业,材料Ⅱ,电池,其他化学制品Ⅱ,创业板,湖南省,湘潭市,0
301359,东南电子,26700,7/14/28,0.03 ,38200,7/14/28,0.06 ,0,0,27.6,-7.758298379,0,0,0,0,0,0,2022/11/9,电气机械和器材制造业,技术硬件与设备,其他电子Ⅱ,其他电子零组件Ⅱ,创业板,浙江省,乐清市,1
301360,荣旗科技,16900,7/14/28,0.03 ,12200,7/14/28,0.07 ,0,0,79.19,21.25248813,0,0,0,0,0,0,2023/4/25,专用设备制造业,技术硬件与设备,通用设备,仪器仪表Ⅱ,创业板,江苏省,苏州市,1
301361,众智科技,49000,7月14日,0.03 ,39200,7/14/28,0.07 ,0,0,26.06,-18.90979137,0,0,0,0,0,0,2022/11/16,电气机械和器材制造业,资本货物,电网设备,电气设备,创业板,河南省,郑州市,1
301362,民爆光电,44400,7月14日,0.03 ,500,1-182,0.35 ,0,0,51.1,-7.811654339,3294.0645,9282.3368,5330.217,3952.1198,2.683621226,1.337462207,2023/8/4,电气机械和器材制造业,耐用消费品与服装,照明设备Ⅱ,光学光电,创业板,广东省,深圳市,1
301363,美好医疗,0,,0.02 ,4011300,1-182,0.06 ,1800,68598,38.11,3.802189708,557.4387,3037.2441,2364.0656,673.1785,0.363311002,0.1255865,2022/10/12,专用设备制造业,医疗保健设备与服务,医疗器械,其他医药医疗,创业板,广东省,深圳市,0
301365,矩阵股份,716700,7/14/28,0.03 ,56000,7/14/28,0.08 ,0,0,17.8,-19.42863254,0,0,0,0,0,0,2022/11/22,专业技术服务业,商业和专业服务,工程咨询服务Ⅱ,建筑装修Ⅱ,创业板,广东省,深圳市,1
301366,一博科技,0,,0.02 ,843200,1-182,0.08 ,0,0,35.78,8.669346267,3478.3456,58864.4774,54074.4314,4790.046,2.788000848,2.041601894,2022/9/26,计算机、通信和其他电子设备制造业,技术硬件与设备,元件,元器件,创业板,广东省,深圳市,0
301367,怡和嘉业,0,,0.02 ,7000,7/14/28,0.06 ,0,0,135,-53.00026207,1124.55,4193.6932,2966.8031,1226.8901,0.520625,0.097387719,2022/11/1,专用设备制造业,医疗保健设备与服务,医疗器械,其他医药医疗,创业板,北京,北京市,0
301368,丰立智能,487800,7/14/28,0.03 ,622700,1-182,0.08 ,27800,1212080,45.37,69.7981568,5923.9745,54557.0909,49267.5676,5289.5233,4.597828435,1.3386703,2022/12/15,通用设备制造业,资本货物,通用设备,专用机械,创业板,浙江省,台州市,1
301369,联动科技,1500,14,0.03 ,19300,7/14/28,0.07 ,0,0,70.62,-19.88108611,566.7255,5462.6101,4810.5308,652.0793,0.461205121,0.131920249,2022/9/22,专用设备制造业,半导体与半导体生产设备,半导体,半导体,创业板,广东省,佛山市,1
301370,国科恒泰,1488700,7/14/28,0.03 ,42000,7/14/28,0.08 ,0,0,22.28,-14.57055215,0,0,0,0,0,0,2023/7/12,批发业,医疗保健设备与服务,医疗器械,其他医药医疗,创业板,北京,北京市,1
301371,敷尔佳,192200,7/14/28,0.03 ,17400,7/14/28,0.08 ,0,0,58.22,-17.65205092,0,0,0,0,0,0,2023/8/1,化学原料和化学制品制造业,家庭与个人用品,化妆品,其他化学制品Ⅱ,创业板,黑龙江省,哈尔滨市,1
301372,科净源,182200,14,0.03 ,13200,7/14/28,0.06 ,0,0,82.92,-13.625,29.8512,29.0742,0,29.0742,0.02214304,0.006038325,2023/8/11,生态保护和环境治理业,商业和专业服务,环境治理,环保及公用事业,创业板,北京,北京市,1
301373,凌玮科技,3000,14/28,0.03 ,29000,7/14/28,0.06 ,0,0,34.13,-20.52740927,172.0186,818.9524,654.8356,164.1168,0.18902665,0.10005252,2023/2/8,化学原料和化学制品制造业,材料Ⅱ,化学制品,其他化学制品Ⅱ,创业板,广东省,广州市,1
301376,致欧科技,324500,14/28,0.03 ,4113900,1-182,0.08 ,0,0,26.02,-1.214882308,609.914,8087.6281,7327.5948,760.0333,0.70063424,1.080426363,2023/6/21,零售业,零售业,家居用品,家居,创业板,河南省,郑州市,1
301377,鼎泰高科,44000,7/14/28,0.03 ,49200,7/14/28,0.06 ,0,0,21.1,-37.34961516,0,0,0,0,0,0,2022/11/22,金属制品业,资本货物,通用设备,专用机械,创业板,广东省,东莞市,1
301378,通达海,87500,7/14/28,0.03 ,16600,7/14/28,0.07 ,0,0,58.76,-20.22564745,0,0,0,0,0,0,2023/3/20,软件和信息技术服务业,软件与服务,软件开发,计算机软件,创业板,江苏省,南京市,1
301379,天山电子,844400,7/14/28,0.03 ,30000,7/14/28,0.08 ,0,0,33.14,5.529839065,0,0,0,0,0,0,2022/11/1,计算机、通信和其他电子设备制造业,技术硬件与设备,光学光电子,光学光电,创业板,广西壮族自治区,钦州市,1
301380,挖金客,468600,7/14/28,0.03 ,16400,7/14/28,0.08 ,0,0,57.47,28.1970239,0,0,0,0,0,0,2022/10/25,软件和信息技术服务业,软件与服务,通信服务,增值服务Ⅱ,创业板,北京,北京市,1
301381,赛维时代,480000,7月14日,0.03 ,4026000,1-182,0.08 ,103500,4248675,41.17,-6.410547852,8041.6084,44577.6841,37894.7917,6682.8924,6.218435304,2.528275188,2023/7/12,零售业,零售业,互联网电商,电商及服务Ⅱ,创业板,广东省,深圳市,1
301382,蜂助手,571000,7/14/28,0.03 ,22400,7/14/28,0.08 ,0,0,42.82,-1.923957856,4310.0557,11565.3541,7247.8643,4317.4898,2.781556589,0.467296381,2023/5/17,互联网和相关服务,软件与服务,通信服务,计算机软件,创业板,广东省,广州市,1
301383,天键股份,340200,7/14/28,0.03 ,24200,7/14/28,0.07 ,0,0,41.3,-11.16369112,0,0,0,0,0,0,2023/6/9,计算机、通信和其他电子设备制造业,技术硬件与设备,消费电子,消费电子,创业板,江西省,赣州市,1
301386,未来电器,1107100,7/14/28,0.03 ,31600,7/14/28,0.08 ,0,0,33.33,19.56648739,0,0,0,0,0,0,2023/3/29,电气机械和器材制造业,资本货物,电网设备,电气设备,创业板,江苏省,苏州市,1
301387,光大同创,2500,28,0.03 ,1175900,1-182,0.07 ,0,0,49.78,-1.873391233,165.5782,18839.9177,18324.3581,515.5596,0.199613273,1.9263363,2023/4/18,计算机、通信和其他电子设备制造业,耐用消费品与服装,消费电子,其他电子零组件Ⅱ,创业板,广东省,深圳市,1
301388,欣灵电气,146400,7月14日,0.03 ,38000,7/14/28,0.07 ,0,0,27.12,-17.65752442,0,0,0,0,0,0,2022/11/9,电气机械和器材制造业,资本货物,电网设备,电气设备,创业板,浙江省,乐清市,1
301389,隆扬电子,5900,14/28,0.03 ,63500,4月28日,0.04 ,11400,198018,17.33,-14.03732402,0,68.1099,67.4311,0.6788,0,0.00394384,2022/10/31,计算机、通信和其他电子设备制造业,技术硬件与设备,消费电子,其他电子零组件Ⅱ,创业板,江苏省,昆山市,1
301390,经纬股份,84500,7月14日,0.03 ,20000,7/14/28,0.08 ,0,0,50,19.36022917,0,0,0,0,0,0,2023/5/8,专业技术服务业,资本货物,专业工程,建筑施工,创业板,浙江省,杭州市,1
301391,卡莱特,1200,14/28,0.03 ,1008800,1-182,0.07 ,0,0,94.1,11.64032877,128.917,3449.4282,3268.8966,180.5316,0.085899583,0.218732518,2022/12/1,计算机、通信和其他电子设备制造业,技术硬件与设备,计算机设备,计算机设备,创业板,广东省,深圳市,1
301393,昊帆生物,304300,7/14/28,0.03 ,1265000,1-182,0.08 ,0,0,78.13,-24.21185372,6057.6299,32592.6084,23831.9761,8760.6323,3.314107674,2.289066418,2023/7/12,化学原料和化学制品制造业,制药、生物科技与生命科学,生物制品,生物医药Ⅱ,创业板,江苏省,苏州市,1
301395,仁信新材,713500,7/14/28,0.03 ,10400,7/14/28,0.08 ,0,0,24.57,0.326663944,0,0,0,0,0,0,2023/7/3,化学原料和化学制品制造业,材料Ⅱ,塑料,塑料及制品,创业板,广东省,惠州市,1
301396,宏景科技,400200,7/14/28,0.03 ,26600,7/14/28,0.08 ,0,0,35.55,-14.08558068,0,0,0,0,0,0,2022/11/11,软件和信息技术服务业,软件与服务,IT服务Ⅱ,计算机软件,创业板,广东省,广州市,1
301397,溯联股份,275900,7/14/28,0.03 ,21000,7/14/28,0.06 ,0,0,47.78,5.848471422,0,0,0,0,0,0,2023/6/28,汽车制造业,汽车与汽车零部件,汽车零部件,汽车零部件Ⅱ,创业板,重庆,重庆市,1
301398,星源卓镁,257400,7/14/28,0.03 ,5000,1-182,0.08 ,342400,22762752,69.97,71.4142544,5076.3235,10822.4927,6907.8773,3914.6154,3.764283523,0.3222126,2022/12/15,有色金属冶炼和压延加工业,材料Ⅱ,汽车零部件,专用机械,创业板,浙江省,宁波市,1
301399,英特科技,308600,7/14/28,0.03 ,19000,7/14/28,0.07 ,0,0,52.33,28.2283754,0,0,0,0,0,0,2023/5/23,通用设备制造业,资本货物,通用设备,专用机械,创业板,浙江省,湖州市,1
